track_id,class,fit_status,fit_method,n_points,n_used,A,B,C,initial_velocity_km_s,acceleration_km_s2,deceleration_km_s2,apex_time_sec,apex_height_Mm,rmse_Mm,r2,apex_inside_window,n_trimmed,n_outliers_removed,reject_reason
246,A,accepted,direct,6.0,6.0,-0.1539895057220282,10.467718815985359,6879.596212302015,10.467718815985359,-0.3079790114440564,0.3079790114440564,33.98841618103834,7.057486804093914,0.006439464079073826,0.9992028791008252,True,0.0,0.0,
247,A,accepted,direct,8.0,8.0,-0.17550985163064142,37.02266533259252,5611.181947756059,37.02266533259252,-0.35101970326128284,0.35101970326128284,105.47175839025354,7.563604754217266,0.01574516153989588,0.9994225536977839,True,0.0,0.0,
248,B,accepted,partial,7.0,7.0,-0.1600461844190037,2.485583632836872,9088.627055308278,2.485583632836872,-0.3200923688380074,0.3200923688380074,7.765207405162408,9.098277591524205,0.01984974115215583,0.9992070102110472,True,0.0,0.0,
249,A,accepted,direct,16.0,16.0,-0.16765705625642532,47.06282543584062,7548.326747230883,47.06282543584062,-0.33531411251285065,0.33531411251285065,140.35444283317176,10.851065068332,0.0369393434123561,0.9991953859851417,True,0.0,0.0,
250,D,rejected,,,,,,,,,,,,,,,,,
251,D,rejected,,,,,,,,,,,,,,,,,
252,A,accepted,direct,7.0,7.0,-0.12802226806765268,25.519307427441767,5599.514012543376,25.519307427441767,-0.25604453613530537,0.25604453613530537,99.66745556310651,6.87123623205628,0.009290284642694265,0.9995610044893279,True,0.0,0.0,
253,D,rejected,,,,,,,,,,,,,,,,,
255,E,rejected,,,,,,,,,,,,,,,,,
256,A,accepted,direct,13.0,13.0,-0.10775756815472813,19.807895553860423,8847.077883002277,19.807895553860423,-0.21551513630945626,0.21551513630945626,91.90953309849402,9.7573450990118,0.014577653705019442,0.9995676871862355,True,0.0,0.0,
257,D,rejected,,,,,,,,,,,,,,,,,
258,C,rejected,,,,,,,,,,,,,,,,,
259,D,rejected,,,,,,,,,,,,,,,,,
260,E,rejected,,,,,,,,,,,,,,,,,
262,D,rejected,,,,,,,,,,,,,,,,,
263,C,rejected,,,,,,,,,,,,,,,,,
264,E,rejected,,,,,,,,,,,,,,,,,
266,C,rejected,,,,,,,,,,,,,,,,,
267,D,rejected,,,,,,,,,,,,,,,,,
268,E,rejected,,,,,,,,,,,,,,,,,
269,D,rejected,,,,,,,,,,,,,,,,,
272,D,rejected,,,,,,,,,,,,,,,,,
273,D,rejected,,,,,,,,,,,,,,,,,
275,A,accepted,direct,14.0,14.0,-0.11897198371167238,36.054058371311605,7140.186164834246,36.054058371311605,-0.23794396742334475,0.23794396742334475,151.52331349995944,9.87170135960529,0.05037306811507261,0.9960603532183154,True,0.0,0.0,
277,A,accepted,direct,7.0,7.0,-0.12677767762501932,22.59642659427273,7224.499372698569,22.59642659427273,-0.25355535525003864,0.25355535525003864,89.11831726839178,8.23137712987873,0.004375498618573594,0.9998378861132214,True,0.0,0.0,
278,D,rejected,,,,,,,,,,,,,,,,,
279,B,rejected,,,,,,,,,,,,,,,,,positive_acceleration
281,B,rejected,,,,,,,,,,,,,,,,,positive_acceleration
282,A,accepted,direct,5.0,5.0,-0.1864144394872595,11.925512899345769,6422.688518975486,11.925512899345769,-0.372828878974519,0.372828878974519,31.986558906454288,6.613416579397788,0.004242513016317067,0.9992080155995882,True,0.0,0.0,
283,B,rejected,,,,,,,,,,,,,,,,,negative_v0
284,E,rejected,,,,,,,,,,,,,,,,,
285,D,rejected,,,,,,,,,,,,,,,,,
286,B,rejected,,,,,,,,,,,,,,,,,positive_acceleration
288,D,rejected,,,,,,,,,,,,,,,,,
290,B,accepted,partial,6.0,6.0,-0.09076648177470215,40.30346391483694,5619.836950377972,40.30346391483694,-0.1815329635494043,0.1815329635494043,222.01733022371076,10.093870678947853,0.02459950249898429,0.9994721617041051,True,0.0,0.0,
291,A,accepted,direct,6.0,6.0,-0.12966117984864728,17.423223364488354,6551.612337553601,17.423223364488354,-0.25932235969729456,0.25932235969729456,67.18750895536498,7.136923825470044,0.010877610981523896,0.9970443575324105,True,0.0,0.0,
292,D,rejected,,,,,,,,,,,,,,,,,
293,B,accepted,partial,5.0,5.0,-0.07471436688563715,25.129760291471204,6344.498928054429,25.129760291471204,-0.1494287337712743,0.1494287337712743,168.17220930170305,8.457562581773889,0.012954120888149498,0.9994333187359951,True,0.0,0.0,
294,B,rejected,,,,,,,,,,,,,,,,,positive_acceleration
