track_id,class,fit_status,fit_method,n_points,n_used,A,B,C,initial_velocity_km_s,acceleration_km_s2,deceleration_km_s2,apex_time_sec,apex_height_Mm,rmse_Mm,r2,apex_inside_window,n_trimmed,n_outliers_removed,reject_reason
161,A,accepted,direct,11.0,11.0,-0.09123992549048661,20.67201998894914,6754.575125199708,20.67201998894914,-0.18247985098097322,0.18247985098097322,113.28384957473779,7.925478126616752,0.017709030929395818,0.9975443648886854,True,0.0,0.0,
163,B,rejected,,,,,,,,,,,,,,,,,negative_v0
164,A,accepted,direct,16.0,16.0,-0.08174865290150285,31.73292518982681,5909.052762671785,31.73292518982681,-0.1634973058030057,0.1634973058030057,194.08836759708512,8.988548587258737,0.023322010595709212,0.9993398481017947,True,0.0,0.0,
165,C,accepted,trimmed,19.0,19.0,-0.0788414754053433,29.633596183089193,6393.062393638294,29.633596183089193,-0.1576829508106866,0.1576829508106866,187.9315172042103,9.177605739090719,0.1654930674803249,0.9680164636546807,True,0.0,0.0,
166,A,accepted,direct,23.0,23.0,-0.07649011468972974,30.885152539876174,6377.0661865783795,30.885152539876174,-0.1529802293794595,0.1529802293794595,201.88983024248947,9.494765288222876,0.08673134989229843,0.9952517719751095,True,0.0,0.0,
167,D,rejected,,,,,,,,,,,,,,,,,
169,D,rejected,,,,,,,,,,,,,,,,,
171,B,rejected,,,,,,,,,,,,,,,,,negative_v0
172,E,rejected,,,,,,,,,,,,,,,,,
173,D,rejected,,,,,,,,,,,,,,,,,
174,A,accepted,direct,12.0,12.0,-0.09913290222689596,7.995314423821745,8495.109712068173,7.995314423821745,-0.1982658044537919,0.1982658044537919,40.32624004854626,8.656320196427494,0.010694839530236184,0.999894541574023,True,0.0,0.0,
176,B,rejected,,,,,,,,,,,,,,,,,negative_v0
177,E,rejected,,,,,,,,,,,,,,,,,
178,B,accepted,partial,7.0,7.0,-0.10220041749134035,29.59148170231758,5584.902468046289,29.59148170231758,-0.2044008349826807,0.2044008349826807,144.7718239743244,7.7269088581199705,0.004674837985191739,0.9999563317059511,True,0.0,0.0,
179,D,rejected,,,,,,,,,,,,,,,,,
180,C,accepted,trimmed,15.0,15.0,-0.0969676020114544,22.816431714282693,7639.97194554907,22.816431714282693,-0.1939352040229088,0.1939352040229088,117.64976776257433,8.982145891727068,0.2842205077700377,0.87274730322162,True,0.0,0.0,
181,D,rejected,,,,,,,,,,,,,,,,,
182,D,rejected,,,,,,,,,,,,,,,,,
183,C,accepted,trimmed,12.0,12.0,-0.06366968022900261,9.007330118109476,6743.934511317619,9.007330118109476,-0.12733936045800523,0.12733936045800523,70.734846521237,7.062500568052913,0.03904036208884349,0.992096069043298,True,0.0,0.0,
184,A,accepted,direct,11.0,11.0,-0.08236572693141693,3.8170018626616122,7790.838199531997,3.8170018626616122,-0.16473145386283386,0.16473145386283386,23.1710567299424,7.835060182881011,0.010369455993639089,0.9998517897771814,True,0.0,0.0,
185,C,accepted,trimmed,13.0,13.0,-0.06990526498918506,12.71041702850749,6023.207490689973,12.71041702850749,-0.13981052997837012,0.13981052997837012,90.91172911277783,6.600970485593029,0.08972727648213352,0.9635840183244812,True,0.0,0.0,
186,E,rejected,,,,,,,,,,,,,,,,,
187,C,accepted,trimmed,24.0,24.0,-0.07245174479534267,30.022774446813944,7745.733405867788,30.022774446813944,-0.14490348959068533,0.14490348959068533,207.1915212782002,10.855965561181616,0.20267400403803904,0.9795802033729368,True,0.0,0.0,
188,C,accepted,trimmed,11.0,11.0,-0.0863982906862742,21.035311412995412,7086.12069882666,21.035311412995412,-0.1727965813725484,0.1727965813725484,121.73453459500686,8.366482621287677,0.08994597043411723,0.9636206801914821,True,0.0,0.0,
189,D,rejected,,,,,,,,,,,,,,,,,
190,C,accepted,trimmed,11.0,11.0,-0.06611730259187544,11.491533163426652,5681.451323129757,11.491533163426652,-0.13223460518375088,0.13223460518375088,86.90261635717988,6.180773472058295,0.11472830908461563,0.8348839751594889,True,0.0,0.0,
191,A,accepted,direct,13.0,13.0,-0.09163952503245676,25.74026696212687,6749.791218859723,25.74026696212687,-0.18327905006491352,0.18327905006491352,140.44304001472193,8.557311890335528,0.02200052907798589,0.9983077283177143,True,0.0,0.0,
192,B,rejected,,,,,,,,,,,,,,,,,negative_v0
194,A,accepted,direct,10.0,10.0,-0.09904403939757803,23.702977559556132,5800.114855304416,23.702977559556132,-0.19808807879515605,0.19808807879515605,119.65877857832882,7.218249527027427,0.019186408651922983,0.9981327352529841,True,0.0,0.0,
197,D,rejected,,,,,,,,,,,,,,,,,
200,A,accepted,direct,19.0,19.0,-0.09668755934821305,31.23816613707998,5623.603642249634,31.23816613707998,-0.1933751186964261,0.1933751186964261,161.54180717592658,8.1467385475725,0.07185687601609209,0.9957884492770931,True,0.0,0.0,
201,D,rejected,,,,,,,,,,,,,,,,,
202,D,rejected,,,,,,,,,,,,,,,,,
203,D,rejected,,,,,,,,,,,,,,,,,
204,D,rejected,,,,,,,,,,,,,,,,,
205,D,rejected,,,,,,,,,,,,,,,,,
