track_id,class,n_points,lifetime_frames,turning_points,A,B,C,rmse,normalized_rmse,r2,endpoint_ratio,tau_apex,apex_inside
130,A,10,10,1,-1.0829818626287395,1.7383972809984993,6.714033316871706,0.013150453641953035,0.012382469048361312,0.9984822681439324,1.9381407816488618,0.8025975969619931,True
131,D,5,5,1,-2.999974718052883,2.883869360234929,5.9619592531524805,0.07578509004490441,0.1029792772121142,0.9113606070422411,1.0,0.48064894395288243,True
132,D,16,16,1,-0.7569830150756921,2.7262769298934115,5.710293465814367,0.2797053274110538,0.12746718831819245,0.8655228037976684,1.1453277904607186,1.8007517180691341,True
133,A,8,8,1,-1.2987125449958998,2.18722225314159,4.950249700858395,0.0035527491297339853,0.0038779337625431598,0.9998519951831027,1.1446154683480194,0.8420732754023313,True
134,E,21,21,3,-0.5648693743808939,2.8836810343706323,5.646513926514273,0.4952380017044449,0.13943944600390665,0.8199357890077521,1.205734838014971,2.55252025083781,True
135,D,12,12,1,-1.0573176549377261,2.0029320957156482,6.531112762758519,0.18434600499355203,0.12351605269354736,0.879791750796289,1.5813468943571005,0.9471761330957899,True
136,E,12,12,3,-0.3903796087745295,0.6087432220484418,6.826585849107568,0.07748203541117908,0.09025572153107424,0.904611703120342,0.7538427060942297,0.7796811211008103,True
137,D,18,18,1,-1.2229203209103565,4.152680747015699,5.9169665319543885,0.09709774091888962,0.02621708550203852,0.9931853936063229,1.4696727820248363,1.697854175783257,True
138,E,13,13,2,-0.7340465851025473,2.0430053858836166,6.463495515147322,0.14851988169229494,0.11639868294966975,0.8892297119299721,1.4935935092585098,1.3916047205629367,True
139,E,3,3,0,-2.7209100878977264,3.769428141144336,7.282257810363493,3.4399002279594067e-15,3.20761033608881e-15,1.0,1.0,0.6926778209082118,False
140,D,18,18,1,-1.4580705438351627,5.2357254134409965,6.619161349639754,0.1043705953216581,0.02239788419415699,0.9946798004689845,1.86530567358814,1.7954293897431974,True
141,C,13,13,1,-0.9318448851530774,1.740966761649737,7.7288482870941015,0.0961079664103376,0.05300954548134223,0.9743897169453156,2.8693015217096347,0.934150516565717,True
142,A,13,13,1,-1.1731646799240543,3.0340656607024696,6.219924523588528,0.010873245652330764,0.005600344764889983,0.9996769486911886,1.123707220479465,1.2931115778642783,True
143,D,13,13,1,-1.0883695933205308,2.115785313969159,6.998909143833008,0.10762920224704839,0.04786725264926852,0.973755644002805,0.8843160791483942,0.9719976223858215,True
144,A,11,11,1,-1.2851624042770216,2.102686290639329,6.696682377016476,0.014467796229469353,0.00809657851900541,0.9992875849483899,0.9451417703884156,0.8180624813025915,True
145,B,6,6,0,-1.7720342057899474,5.019737369020985,6.069467686711681,0.019699538084192586,0.006003194808354181,0.9996925426946479,0.827760140511667,1.416377108472141,False
146,E,19,19,2,-0.6812664829065183,3.341335535489018,4.474596383182481,0.5995932738634724,0.16220982138112405,0.804362198594181,1.3216982007475178,2.452297022769802,True
147,D,17,17,1,-0.6111502571730941,1.8283784693319804,6.323655053011902,0.09965341727087193,0.05351000727117305,0.9666749498895301,0.3853597658830232,1.495850200398537,True
148,C,16,16,1,-1.0842254798894946,3.330899559811133,6.771845221392496,0.2487674432963538,0.07466956060162903,0.9444116837087468,2.645408863171327,1.5360732714705347,True
149,A,7,7,1,-0.8944153803044035,1.9812165968705957,7.573958181524439,0.024007251953465245,0.02185623613277799,0.9961011884349131,1.0583992486163474,1.1075483720977117,True
150,D,19,19,1,-0.9404539170427326,3.167732726017537,6.809032777434999,0.18166953550627987,0.05416816650287973,0.9700067787678526,1.1985973712621227,1.684150955518643,True
151,E,8,8,2,0.03200059425423281,-1.5869339642897147,8.677425226801638,0.24178375014866157,0.09798944978755014,0.8952171552334659,1.6183409846378456,24.79538273074111,False
152,C,12,12,1,-1.0787830952133717,0.37283451667147555,9.815634176962059,0.11623412359229529,0.027823265710530724,0.9936517475078304,4.606135657185208,0.17280328099585807,True
153,D,19,19,1,-1.1046154005715427,3.730900347581318,5.855706490962587,0.21510796988596576,0.0597035304636162,0.9694102010968969,1.6518584087259787,1.688777988090199,True
154,E,4,4,2,1.6403429915658996,-2.3028513464265092,8.67722117519449,0.179511337918654,0.21531393825948195,0.7083202503656175,1.0,0.7019420201345109,True
155,C,20,20,1,-1.3631806793979,4.513642996401263,7.157032393288932,0.23048358274608513,0.041204352885431415,0.9836732788897693,3.535686844051021,1.6555556664707436,True
156,C,16,16,1,-1.4411604517428784,4.036607551604245,7.6571524483040605,0.12069935661190427,0.02158658036240837,0.9932489631887531,3.33719767735305,1.4004712475708527,True
157,D,15,15,1,-1.7703328343772367,4.262346484067357,7.5898560279134815,0.3267362487686743,0.08357502918980944,0.9421720647199078,1.4368361469902171,1.2038263091829156,True
158,C,15,15,1,-1.266422535282374,3.031062730855127,7.058220397747173,0.157465949686248,0.054740519210147554,0.9732953028297354,2.6475211589469163,1.1967027774735908,True
159,D,15,15,1,-0.8611624347390281,2.2085915265913876,6.513167386931819,0.43529173935244225,0.1300955577468042,0.8137607189810572,0.8659042644671281,1.2823315541281666,True
