track_id,class,n_points,lifetime_frames,turning_points,A,B,C,rmse,normalized_rmse,r2,endpoint_ratio,tau_apex,apex_inside
178,B,7,7,0,-1.0220041749134168,2.959148170231767,5.584902468046293,0.004674837985191809,0.002237691952662429,0.9999563317059511,1.1052907681649589,1.4477182397432296,False
179,D,16,16,1,-0.8558283874213742,2.161619876048043,6.099952049225302,0.06548720369965427,0.025662876233792035,0.9923782978334967,1.2463706807584778,1.262881617283718,True
180,C,15,15,1,-0.9696760201145419,2.281643171428264,7.639971945549079,0.28422050777003754,0.08824305248283723,0.8727473032216202,3.6570805466011422,1.1764976776257432,True
181,D,16,16,1,-0.6687930276197745,2.2925608952409484,6.097998008793816,0.12452514935516903,0.06469726833906164,0.9637735327676026,1.2758484153975957,1.7139539443167806,True
182,D,5,5,1,-2.484703022360106,0.9142769473437785,7.247854147027181,0.17225467916175416,0.1869081982964485,0.8015518707526839,1.0,0.1839811315710778,True
183,C,12,12,1,-0.6366968022900212,0.9007330118109403,6.743934511317621,0.0390403620888434,0.02910652163762402,0.992096069043298,3.3490966026464233,0.7073484652123698,True
184,A,11,11,1,-0.8236572693141708,0.38170018626616564,7.790838199531993,0.010369455993639124,0.004046903745854857,0.9998517897771814,0.8269547634281682,0.23171056729942624,True
185,C,13,13,1,-0.6990526498918523,1.2710417028507535,6.02320749068997,0.08972727648213351,0.0645783591122165,0.9635840183244812,3.0065949637080336,0.9091172911277794,True
186,E,11,11,2,0.33308591043250807,-1.03249564984216,6.342076407087701,0.15083422060262922,0.13999168281090943,0.7479787480397972,0.7721086616091717,1.5498939125066515,True
187,C,24,24,1,-0.7245174479534273,3.0022774446813973,7.745733405867791,0.20267400403803873,0.042271726343317016,0.9795802033729368,4.101841288823123,2.0719152127820024,True
188,C,11,11,1,-0.8639829068627392,2.103531141299533,7.086120698826668,0.08994597043411741,0.06697445703639913,0.963620680191482,2.2635564639722117,1.2173453459500678,True
189,D,12,12,1,-0.8424438194574135,1.151822580959081,7.184855271176291,0.0924286182711779,0.049936650781435506,0.9768759544209911,1.1246772533762601,0.6836198179368962,True
190,C,11,11,1,-0.6611730259187542,1.1491533163426673,5.681451323129756,0.11472830908461566,0.13303478323417756,0.8348839751594888,2.5810571390300607,0.8690261635718006,True
191,A,13,13,1,-0.9163952503245627,2.5740266962126785,6.749791218859719,0.022000529077986167,0.012030379886631972,0.9983077283177142,1.427611991713518,1.404430400147222,True
192,B,8,8,0,-0.8023091416326327,-0.44258909938757546,6.959982710059552,0.16206157972146704,0.06695014616070304,0.9533312718123067,3.417234803141284,-0.2758220469026087,False
194,A,10,10,1,-0.990440393975785,2.3702977559556175,5.800114855304413,0.01918640865192265,0.013307568145154113,0.9981327352529841,2.44060804224357,1.1965877857832847,True
195,E,4,4,0,-0.2357306226498383,-1.51016492790532,7.351742625387695,0.01209115761247282,0.012335935409366785,0.9989299633113018,1.0,-3.203158144940224,False
197,D,17,17,1,-0.4107660342076744,0.9788221999798811,6.417218023703509,0.2029000970105791,0.12321447930790279,0.8488750059980402,1.1663287245188623,1.1914595152297935,True
199,E,3,3,0,-0.5879817313170441,-1.9559179926691712,6.317689167279301,1.538370149106851e-15,1.755248671883321e-15,1.0,1.0,-1.66324724774019,False
200,A,19,19,1,-0.9668755934821327,3.1238166137080006,5.623603642249633,0.07185687601609217,0.019232378831267043,0.9957884492770931,1.9300509055199153,1.6154180717592634,True
201,D,19,19,1,-0.9818942558557051,3.558070928379955,5.810568838501006,0.2598664129002735,0.06703646201484807,0.9499809326134591,0.8747773077930848,1.8118401788994851,True
202,D,26,26,1,-0.6035167376066005,3.223608728686347,5.593567395993733,0.16408309452078512,0.03936134279507383,0.9830779006545914,1.3192731003803098,2.670687097652328,True
203,D,5,5,1,-0.7567965482256854,0.24641599295210626,6.10992845913688,0.009928255748177833,0.03296773907333722,0.9924035374173139,1.0,0.1628020063845628,True
204,D,8,8,1,-0.6460731088567451,0.9546805258040972,6.023586822209288,0.010814945004711104,0.030552020010415824,0.9920273572585638,0.8408177850798736,0.7388332006987929,True
205,D,24,24,1,-0.39553483007600054,1.6067713293199635,6.089266590119438,0.14075870589329764,0.054365097766415196,0.9648641603431763,1.0913414518181515,2.031137597934458,True
206,E,13,13,3,-0.689305896424216,1.1437285869695304,6.041690872677937,0.14226760861581375,0.07173784292798988,0.9285607385290209,0.4561495981683492,0.8296233884713873,True
207,A,12,12,1,-0.8458192338470745,1.657258303837307,5.681397585102217,0.021660146950205083,0.0172110119949411,0.9968198662574116,0.8262107733097085,0.9796764116485805,True
208,D,18,18,1,-0.7215793791301628,2.4022902315996824,6.395715023825164,0.054812525424369464,0.02567929520758912,0.9937949428377456,0.9697163580358834,1.664605656064863,True
209,E,16,16,3,-0.07968977983510346,0.11242351778761178,5.9067787809930135,0.2436891880224951,0.26606083090219496,0.36272752869425195,1.0468395396444399,0.7053822837774303,True
210,E,21,21,3,-0.11416198432286531,0.3612376988615726,7.372076675875945,0.1974526616631077,0.16887043263776289,0.6421375553101601,0.910483315089109,1.5821278028942813,True
211,C,13,13,1,-0.695078679138393,1.3039848151629803,7.623613658722828,0.14209536443258516,0.06260640253035694,0.9522973719157599,2.103812893230689,0.9380123821229679,True
213,E,23,23,3,0.2222940089030372,-1.2918112326776385,7.049549860794534,0.3878519343268611,0.17983855938560098,0.6503712565596609,0.9922163778111149,2.9056366364806436,True
214,E,23,23,3,0.18535937338756212,-0.5514297172364784,7.437672718294876,0.612423695975272,0.2518640735448517,0.500497750841153,0.8522015533474486,1.4874611063868652,True
215,D,13,13,1,-0.6860216519449813,1.1731628379818169,6.364148257479423,0.06432011917901954,0.04185872548986621,0.9831512113428708,0.6418681931162957,0.8550479672585495,True
216,A,10,10,1,-0.7933637281817955,0.2800334427108479,7.133512277563919,0.00889059835800287,0.0042554754685950125,0.9998380865093034,0.7028079527677168,0.17648490393720118,True
217,D,14,14,1,-0.9789326521095523,2.537300813091776,6.320921187892867,0.04399849119306072,0.025362819387715643,0.9939674549587605,0.9931573945324457,1.295952692774123,True
218,A,18,18,1,-0.9959868419539165,2.987441264051924,6.751036874013864,0.018776759278436018,0.005265560707697539,0.9996744810775131,1.171756019277552,1.4997393229569143,True
219,A,6,6,1,-0.7895741042015696,-0.8675153761696256,7.4593686244578405,0.0031292082526181023,0.0011332742705778634,0.9999908347459228,0.49829367912500566,-0.54935652749584,False
220,E,3,3,0,-0.9867168129996321,-0.2981489433573821,8.175323461556738,1.4503892858778862e-15,5.233435803124329e-15,1.0,1.0,-0.1510813130116864,False
221,B,8,8,0,0.3279335082063962,-1.7548257129771163,7.093231995684394,0.08775197307169584,0.0458534809376359,0.9843644928427672,0.8142599339457648,2.6755815875220907,False
222,E,17,17,2,0.16879848055942762,0.3831195891508434,6.945574960136981,0.2764574281020112,0.07834604800362874,0.9165222612465281,0.9455935716039772,-1.1348431214579604,False
223,D,17,17,1,-0.37064910477817764,2.0924289942401564,4.937914061828694,0.09319516115560042,0.02970257587975379,0.99032307942758,0.908822133096615,2.8226548604405943,True
224,D,16,16,1,-0.6042091770919119,2.176325893066706,4.9265992383737425,0.11206187738798906,0.05700180417515957,0.9623476173436941,0.8402876233324555,1.8009705707727481,True
225,B,8,8,0,-0.44028998210356796,-0.7159873217130299,8.12577110907608,0.026857869696139125,0.014917319664607966,0.9981019299491037,1.4819620367044994,-0.8130860919118194,False
226,E,4,4,1,4.8085307370629415,-3.48088756156546,6.115962409317371,0.08842836029541949,0.12595190395395892,0.8750092463791951,1.0,0.36194918488673233,True
227,E,3,3,0,-0.48984485411967676,-0.44273726755013765,5.511564879865629,3.161050162967915e-15,1.2373344522332888e-14,1.0,1.0,-0.4519158094921724,False
228,D,13,13,1,-0.7967392628906074,1.0902508644126492,6.633613799531791,0.06602019402742422,0.028098679380611113,0.9919147456930082,1.2957597006547679,0.6841955173999885,True
229,D,5,5,1,-7.767506877781132,6.232917958566404,6.4799099555299815,0.291869070131601,0.17759579825756353,0.7603790745351482,1.0,0.40121740840652464,True
230,C,10,10,1,-0.6297067185980172,0.8860895761831192,5.8160976902836135,0.06946687960640809,0.10434108011085837,0.9175389121152744,2.7102195540326997,0.7035732270380681,True
231,E,11,11,3,-0.735426042359071,1.3906053623708203,6.3131867139448214,0.09098489718366495,0.111613702431839,0.8943463123001831,0.7017923872947438,0.945442017466563,True
232,E,4,4,0,-0.7044206134386766,1.3250476963519493,5.43391056480805,0.010512675988695375,0.019759406828188192,0.9973446618647303,1.0,0.9405230845557173,False
233,B,8,8,0,-0.5956161514894422,2.120884028273948,7.10087879795829,0.023902307556872282,0.01313189867302838,0.9984144924872675,0.8915623133915743,1.7804117827986252,False
234,E,3,3,1,-1.6920379954231903,0.4390571069572919,5.4211170837771485,1.2560739669470201e-15,1.0899913145248256e-14,1.0,1.0,0.1297420944875061,True
235,A,8,8,1,-0.8359641727432352,1.329385926154665,7.319508862242397,0.008342649917555945,0.01571780869219113,0.997588524713868,0.6313637694291446,0.7951213517872753,True
236,B,7,7,0,-1.0324789890514587,4.874090803414626,6.9676068821923955,0.007930056137136309,0.0018133699273033541,0.9999705422502888,0.6406395281176374,2.3603825623088306,False
237,B,7,7,0,-0.8575335074327871,2.4662401876613007,6.800182124181514,0.013813201467356609,0.008069220937911238,0.999446616807699,0.5828161305245468,1.4379847354563011,False
238,B,7,7,0,-0.5348441569884957,0.043194844921265706,6.054772866112655,0.0035979059434922862,0.005029940955513694,0.9997940024909656,0.5837633734812552,0.0403807766775274,True
240,E,4,4,0,-1.5114156682461979,2.4732665893678294,5.732362238474953,0.00744767572540881,0.007868525485841167,0.9995611501932224,1.0,0.8181953652226376,False
